노선번호,노선,정류장순서,정류장,정류장 번호,정류장명,경도,위도,이전정류장과_노선거리_m,구간이동시간_초,누적노선거리_m,누적예상시간_초
2,250000200,16,250001886,1533,소양로우체국,127.72624,37.88105,557.9,77.2,5763.9,798.1
2,250000200,17,250002029,1671,명동입구,127.7267,37.87969,285.9,39.6,6049.8,837.7
2,250000200,18,250001848,1746,중앙시장/중앙초교,127.72505,37.87834,208.7,28.9,6258.5,866.6
2,250000200,19,250001202,1011,중앙로입구,127.72307,37.87703,234.7,32.5,6493.1,899.0
2,250000200,20,250001349,1156,춘천시보건소,127.72076,37.87617,231.5,32.1,6724.7,931.1
2,250000200,21,250001353,1160,춘천중학교,127.7177,37.87521,303.7,42.1,7028.4,973.2
2,250000200,22,250001350,1157,엘타워/미소지움,127.71702,37.87405,329.7,45.7,7358.0,1018.8
2,250000200,23,250001986,1631,미소지움/방송대,127.72015,37.87331,286.8,39.7,7644.8,1058.5
2,250000200,24,265000677,1050,온의롯데캐슬,127.71853,37.8693,695.0,96.2,8339.8,1154.7
2,250000200,25,250001989,1634,온의금호1차,127.71586,37.86871,329.5,45.6,8669.3,1200.4
2,250000200,26,250001985,1630,럭키A,127.71825,37.86652,327.2,45.3,8996.5,1245.7
2,250000200,27,250002081,2058,시외버스터미널,127.71988,37.86418,442.4,61.3,9438.9,1306.9
2,250000200,28,250001903,1550,은행나무공원,127.72013,37.8617,369.5,51.2,9808.5,1358.1
2,250000200,29,250001621,1941,남춘천중학교,127.72144,37.86056,171.5,23.7,9979.9,1381.8
2,250000200,30,250001307,1114,한진한성,127.72324,37.85942,202.2,28.0,10182.1,1409.8
2,250000200,31,250001306,1113,퇴계현대1차,127.72646,37.85789,331.5,45.9,10513.6,1455.7
2,250000200,32,250001326,1133,퇴계동입구,127.72772,37.85927,196.2,27.2,10709.7,1482.9
2,250000200,33,250001921,1567,유승한내들,127.73104,37.86184,552.9,76.6,11262.6,1559.4
2,250000200,34,250026583,2319,휴먼시아2차,127.73334,37.8605,250.9,34.7,11513.5,1594.2
2,250000200,35,250001322,1129,퇴계주공2차,127.73708,37.85843,400.9,55.5,11914.4,1649.7
2,250000200,36,250002132,2109,봄내초등학교,127.74176,37.85641,472.2,65.4,12386.6,1715.1
2,250000200,37,250001321,1128,퇴계주공3.4차,127.74439,37.85568,244.7,33.9,12631.3,1748.9
2,250000200,38,250001172,1340,로데오거리,127.74831,37.85505,367.6,50.9,12998.9,1799.8
2,250000200,39,250002138,2115,석사삼익A,127.75114,37.8531,407.2,56.4,13406.1,1856.2
2,250000200,40,250002145,2122,석사극동A,127.75271,37.85105,273.2,37.8,13679.3,1894.1
2,250000200,41,250026846,2573,태백교,127.75362,37.84872,478.1,66.2,14157.5,1960.3
2,250000200,42,250026660,2387,스무숲입구,127.7488,37.85061,545.0,75.5,14702.5,2035.7
2,250000200,43,250002018,1661,현진에버빌1차,127.74756,37.85038,153.8,21.3,14856.2,2057.0
2,250000200,44,250026661,2388,춘천고용복지센터,127.74471,37.85146,353.7,49.0,15209.9,2106.0
2,250000200,45,250002086,2063,시립요양원입구,127.75003,37.85058,716.5,99.2,15926.4,2205.2
2,250000200,46,250002146,2123,석사극동A,127.75288,37.85121,865.6,119.9,16792.1,2325.1
2,250000200,47,250002139,2116,초록지붕A,127.75133,37.85329,272.4,37.7,17064.5,2362.8
2,250000200,48,250001320,1127,퇴계주공3.4차,127.74487,37.85577,748.6,103.7,17813.0,2466.4
2,250000200,49,250002131,2108,봄내초교,127.74204,37.85655,263.1,36.4,18076.1,2502.8
2,250000200,50,250026599,2331,석사교사거리,127.7397,37.85738,232.2,32.2,18308.3,2535.0
2,250000200,51,250001323,1130,퇴계주공1차,127.73702,37.85871,277.9,38.5,18586.2,2573.5
2,250000200,52,250026584,2320,휴먼시아1차,127.7334,37.86073,389.4,53.9,18975.6,2627.4
2,250000200,53,250001922,1568,유승한내들,127.73139,37.8619,219.2,30.4,19194.8,2657.7
2,250000200,54,250001327,1134,남부초교,127.72749,37.85927,602.4,83.4,19797.2,2741.2
2,250000200,55,250001305,1112,퇴계현대1차,127.72499,37.8586,319.3,44.2,20116.5,2785.4
2,250000200,56,250001324,1131,퇴계우체국,127.72329,37.8596,186.2,25.8,20302.7,2811.1
